0.5435000006439701,0.16986523842333387
0.3152782405278458
0.43237895788071967
0.3975199487371887
0.40388547960933613,0.22909363173276673
0.51387563176899,0.23409712704918056
0.531350609579832,0.27077378859696233
0.38952118720681744,0.18749011076523822
0.5023578255995622
0.40729124572858083,0.18086774505694223
0.5379200209083275,0.20150611728458792
0.5082218432499542,0.23320926670212644
0.4675958414571232
0.3786332475588016
0.5017359708082736
0.4804486791222082,0.19270760639585233
0.5314410175317303,0.2100932861422665
0.513871203128115
0.5836907381568516,0.1797092662343357
0.5097893778220237
0.43328902469426117
0.5761187559535084,0.20751139712413896
0.4711864804489016,0.21556010659017416
0.5694659596706294,0.32656803693341296
0.42905109213006254
0.46250258050172405
0.4401772470015785,0.299465688151207
0.3568688731848548
0.4785994840113031,0.2186581047415716
0.4796770694179609,0.1143609712190481
0.531314370840719,0.19434642983139624
0.3923020866503583
0.4705895738878613
0.4006606032026074
0.4164838588493796
0.4508823890376534,0.17652484349619757
0.2806966012241572
0.4774670217357578
0.4347518983736147
0.35853297331447165
0.5338195108211963,0.22092454046466173
0.540479105400959,0.18066447522525667
0.40030327979493696
0.49901929071293355
0.4234655833491302
0.4413748333222572,0.21837559023910452
0.33394381052232774
0.40062091656537374
0.5098187829289096
0.4994412284103239,0.277862160124153